id	file_utt	utt	start	dur	phone
206	s10_u3	1	21.72	0.1	ve2
206	s3_u3	1	33.87	0.02	ve2
206	s77_u3	1	3.89	0.04	ve2
206	s82_u3	1	10.51	0.08	ve2
206	s77_u1	1	14.23	0.04	ve2
206	s35_u1	1	11.34	0.03	ve2
206	s7_u3	1	40.37	0.03	ve2
206	s76_u3	1	52.64	0.03	ve2
206	s7_u3	1	48.14	0.03	ve2
206	s31_u3	1	22.09	0.05	ve2
206	s39_u2	1	8.31	0.06	ve2
206	s61_u2	1	3.44	0.04	ve2
206	s48_u1	1	14.25	0.05	ve2
206	s77_u3	1	10.43	0.08	ve2
206	s15_u3	1	8.86	0.06	ve2
206	s91_u3	1	3.93	0.05	ve2
206	s29_u3	1	21.68	0.13	ve2
206	s43_u2	1	7.85	0.04	ve2
206	s46_u3	1	36.79	0.05	ve2
206	s21_u3	1	8.75	0.12	ve2
206	s12_u3	1	5.73	0.09	ve2
206	s103_u3	1	5.62	0.08	ve2
206	s43_u3	1	8.2	0.04	ve2
206	s55_u2	1	3.66	0.03	ve2
206	s70_u3	1	29.95	0.04	ve2
206	s46_u3	1	26.52	0.06	ve2
206	s49_u3	1	49.16	0.03	ve2
206	s5_u3	1	17.62	0.06	ve2
206	s87_u3	1	62.69	0.04	ve2
206	s13_u3	1	56.23	0.03	ve2
206	s15_u3	1	20.44	0.06	ve2
206	s102_u3	1	36.28	0.05	ve2
206	s22_u1	1	13.61	0.05	ve2
206	s17_u3	1	28.09	0.06	ve2
206	s83_u3	1	38.61	0.04	ve2
206	s4_u3	1	21.32	0.04	ve2
206	s50_u3	1	36.49	0.05	ve2
206	s88_u3	1	21.84	0.04	ve2
206	s13_u3	1	37.66	0.06	ve2
206	s85_u3	1	27.24	0.04	ve2
206	s76_u3	1	11.7	0.2	ve2
206	s28_u3	1	25.7	0.05	ve2
206	s49_u1	1	16.23	0.07	ve2
206	s17_u3	1	96.1	0.03	ve2
206	s26_u3	1	50.42	0.07	ve2
206	s12_u3	1	71.95	0.06	ve2
206	s86_u3	1	27.67	0.05	ve2
206	s40_u1	1	14.71	0.04	ve2
206	s3_u3	1	10.99	0.08	ve2
206	s20_u3	1	21.07	0.04	ve2
206	s82_u3	1	17.71	0.07	ve2
206	s26_u3	1	16.29	0.02	ve2
206	s26_u3	1	35.95	0.05	ve2
206	s49_u3	1	29.59	0.03	ve2
206	s36_u3	1	47.81	0.05	ve2
206	s12_u3	1	99.31	0.03	ve2
206	s5_u3	1	25.22	0.07	ve2
206	s15_u3	1	29.63	0.04	ve2
206	s91_u3	1	3.55	0.06	ve2
206	s74_u3	1	23.47	0.1	ve2
206	s73_u2	1	4.86	0.06	ve2
206	s91_u3	1	15.1	0.03	ve2
206	s96_u1	1	14.62	0.04	ve2
206	s79_u3	1	34.57	0.06	ve2
206	s81_u3	1	29.1	0.1	ve2
206	s98_u3	1	13.45	0.02	ve2
206	s76_u3	1	14.4	0.06	ve2
206	s76_u3	1	24.14	0.09	ve2
206	s22_u3	1	22.86	0.05	ve2
206	s74_u3	1	24.27	0.04	ve2
206	s83_u3	1	8.13	0.06	ve2
206	s12_u3	1	69.03	0.05	ve2
206	s88_u3	1	52.8	0.04	ve2
206	s7_u3	1	25.32	0.04	ve2
206	s20_u2	1	4.31	0.05	ve2
206	s50_u3	1	23.24	0.07	ve2
206	s20_u1	1	11.73	0.07	ve2
206	s87_u3	1	58	0.18	ve2
206	s89_u3	1	5.66	0.07	ve2
206	s3_u3	1	51	0.03	ve2
206	s26_u3	1	48.32	0.06	ve2
206	s9_u3	1	44.03	0.02	ve2
206	s76_u3	1	57.99	0.04	ve2
206	s7_u3	1	35.18	0.03	ve2
206	s86_u3	1	12.57	0.04	ve2
206	s25_u3	1	10.41	0.04	ve2
206	s79_u3	1	19.06	0.04	ve2
206	s88_u3	1	16.27	0.05	ve2
206	s13_u3	1	25.79	0.04	ve2
206	s48_u3	1	37.09	0.02	ve2
206	s30_u3	1	8.93	0.11	ve2
206	s3_u3	1	18.33	0.03	ve2
206	s25_u3	1	12.45	0.07	ve2
206	s13_u3	1	56	0.05	ve2
206	s26_u3	1	7.98	0.07	ve2
206	s89_u3	1	15.74	0.02	ve2
206	s26_u3	1	52.96	0.04	ve2
206	s9_u3	1	37.4	0.04	ve2
206	s27_u3	1	8.62	0.12	ve2
206	s20_u3	1	13.31	0.04	ve2
206	s85_u3	1	15.38	0.11	ve2
206	s88_u3	1	43.08	0.05	ve2
206	s50_u1	1	15.06	0.05	ve2
206	s95_u3	1	25.48	0.03	ve2
206	s40_u3	1	22.97	0.03	ve2
206	s81_u3	1	7.5	0.13	ve2
206	s10_u3	1	58.46	0.04	ve2
206	s78_u3	1	20.05	0.04	ve2
206	s86_u3	1	58.67	0.13	ve2
206	s105_u3	1	60.32	0.04	ve2
206	s19_u3	1	14.61	0.04	ve2
206	s41_u3	1	31.43	0.15	ve2
206	s10_u3	1	4.37	0.04	ve2
206	s87_u3	1	27.23	0.04	ve2
206	s91_u3	1	8.74	0.07	ve2
206	s9_u3	1	34.56	0.04	ve2
206	s87_u1	1	12.11	0.06	ve2
206	s81_u3	1	36.64	0.03	ve2
206	s18_u3	1	11.06	0.05	ve2
206	s70_u3	1	8.26	0.04	ve2
206	s66_u1	1	11.42	0.05	ve2
206	s82_u3	1	20.17	0.03	ve2
206	s48_u3	1	10.34	0.05	ve2
206	s41_u3	1	5.03	0.08	ve2
206	s46_u3	1	27.63	0.05	ve2
206	s74_u1	1	15.66	0.06	ve2
206	s52_u1	1	17.15	0.05	ve2
206	s31_u3	1	2.05	0.08	ve2
206	s12_u3	1	7.45	0.08	ve2
206	s75_u3	1	12.61	0.04	ve2
206	s30_u3	1	9.32	0.08	ve2
206	s79_u1	1	15.32	0.04	ve2
206	s67_u2	1	4.56	0.04	ve2
206	s102_u1	1	13.36	0.03	ve2
206	s83_u2	1	5.84	0.04	ve2
206	s30_u3	1	11.23	0.09	ve2
206	s85_u3	1	23.6	0.05	ve2
206	s12_u3	1	61.11	0.04	ve2
206	s63_u1	1	13.86	0.04	ve2
206	s49_u3	1	56.36	0.04	ve2
206	s49_u3	1	8.24	0.04	ve2
206	s83_u1	1	17.21	0.04	ve2
206	s49_u3	1	9.24	0.03	ve2
206	s105_u3	1	55.33	0.03	ve2
206	s5_u3	1	38.45	0.05	ve2
206	s97_u3	1	25.46	0.07	ve2
206	s98_u3	1	16.04	0.06	ve2
206	s90_u3	1	41.51	0.04	ve2
206	s5_u3	1	41.18	0.04	ve2
206	s65_u2	1	3.99	0.04	ve2
206	s70_u3	1	24.33	0.04	ve2
206	s26_u3	1	5.14	0.15	ve2
206	s82_u1	1	14.26	0.05	ve2
206	s12_u3	1	62.18	0.11	ve2
206	s2_u3	1	46.2	0.05	ve2
206	s42_u3	1	27.58	0.01	ve2
206	s10_u3	1	23.18	0.05	ve2
206	s10_u3	1	7.85	0.08	ve2
206	s21_u3	1	18.5	0.04	ve2
206	s51_u3	1	26.76	0.03	ve2
206	s39_u3	1	19.08	0.05	ve2
206	s57_u2	1	7.23	0.04	ve2
206	s6_u3	1	9.52	0.08	ve2
206	s87_u3	1	84.13	0.11	ve2
206	s99_u1	1	22.04	0.04	ve2
206	s49_u3	1	45.37	0.1	ve2
206	s53_u1	1	11.66	0.07	ve2
206	s6_u3	1	25.41	0.03	ve2
206	s26_u3	1	42.17	0.09	ve2
206	s85_u3	1	27.88	0.06	ve2
206	s74_u3	1	7.66	0.05	ve2
206	s80_u3	1	11.41	0.05	ve2
206	s78_u3	1	22.1	0.06	ve2
206	s41_u2	1	4.82	0.04	ve2
206	s95_u2	1	7.02	0.05	ve2
206	s58_u2	1	3.81	0.05	ve2
206	s3_u3	1	12.55	0.12	ve2
206	s48_u3	1	49.96	0.02	ve2
206	s87_u3	1	26.72	0.05	ve2
206	s51_u2	1	5.09	0.04	ve2
206	s49_u3	1	48.93	0.1	ve2
206	s27_u3	1	28.78	0.03	ve2
206	s13_u3	1	15.6	0.05	ve2
206	s46_u3	1	24.2	0.06	ve2
206	s95_u1	1	18.6	0.05	ve2
206	s96_u3	1	9.06	0.04	ve2
206	s77_u3	1	11.79	0.04	ve2
206	s11_u1	1	16.13	0.04	ve2
206	s13_u3	1	26.71	0.03	ve2
206	s82_u3	1	28.73	0.09	ve2
206	s6_u3	1	21.64	0.08	ve2
206	s86_u3	1	6.09	0.04	ve2
206	s3_u3	1	44.51	0.09	ve2
206	s9_u1	1	12.73	0.04	ve2
206	s9_u3	1	74.03	0.04	ve2
206	s26_u3	1	27.71	0.05	ve2
206	s36_u3	1	18.85	0.06	ve2
206	s41_u3	1	28.75	0.04	ve2
206	s87_u3	1	30.65	0.05	ve2
206	s88_u2	1	10.98	0.06	ve2
206	s90_u3	1	70.86	0.04	ve2
206	s43_u2	1	5.82	0.05	ve2
206	s26_u3	1	5.96	0.06	ve2
206	s36_u3	1	42.74	0.04	ve2
206	s17_u3	1	68.53	0.02	ve2
206	s74_u3	1	19.89	0.03	ve2
206	s9_u3	1	11.66	0.09	ve2
206	s36_u3	1	37.85	0.04	ve2
206	s36_u3	1	36.15	0.03	ve2
206	s39_u3	1	27.83	0.06	ve2
206	s90_u3	1	10.37	0.05	ve2
206	s31_u3	1	15.86	0.1	ve2
206	s81_u3	1	10.07	0.06	ve2
206	s84_u3	1	22.17	0.05	ve2
206	s96_u3	1	4.89	0.08	ve2
206	s66_u2	1	4.23	0.03	ve2
206	s2_u3	1	13.22	0.11	ve2
206	s83_u3	1	29.9	0.05	ve2
206	s95_u3	1	10.29	0.08	ve2
206	s15_u3	1	25.74	0.03	ve2
206	s78_u3	1	2.53	0.03	ve2
206	s17_u2	1	7.94	0.04	ve2
206	s26_u3	1	38.68	0.05	ve2
206	s51_u3	1	53.36	0.02	ve2
206	s42_u1	1	12.48	0.04	ve2
206	s15_u3	1	25.97	0.04	ve2
206	s24_u1	1	11.92	0.04	ve2
206	s37_u3	1	23.1	0.04	ve2
206	s68_u1	1	8.63	0.17	ve2
206	s70_u3	1	29.22	0.05	ve2
206	s89_u1	1	16.41	0.04	ve2
206	s87_u3	1	65.92	0.05	ve2
206	s71_u3	1	2.39	0.03	ve2
206	s31_u3	1	10.2	0.1	ve2
206	s56_u1	1	10.94	0.02	ve2
206	s10_u3	1	51.8	0.08	ve2
206	s85_u3	1	27.31	0.07	ve2
206	s39_u3	1	26.54	0.08	ve2
206	s43_u3	1	25.96	0.04	ve2
206	s12_u3	1	82.48	0.02	ve2
206	s75_u3	1	2.73	0.03	ve2
206	s73_u3	1	25.56	0.03	ve2
206	s12_u3	1	57.39	0.05	ve2
206	s37_u1	1	11.13	0.05	ve2
206	s25_u3	1	16.68	0.06	ve2
206	s78_u2	1	4.42	0.09	ve2
206	s36_u3	1	40.1	0.04	ve2
206	s100_u2	1	8.23	0.08	ve2
206	s7_u1	1	14.07	0.05	ve2
206	s83_u3	1	18.57	0.07	ve2
206	s11_u2	1	6.54	0.04	ve2
206	s35_u3	1	16.18	0.04	ve2
206	s2_u3	1	11.63	0.12	ve2
206	s7_u3	1	15.34	0.11	ve2
206	s26_u3	1	33.48	0.09	ve2
206	s12_u3	1	59.5	0.11	ve2
206	s105_u3	1	50.19	0.03	ve2
206	s79_u3	1	11.08	0.03	ve2
206	s12_u3	1	96.89	0.04	ve2
206	s15_u3	1	27.32	0.03	ve2
206	s19_u3	1	13.47	0.12	ve2
206	s9_u3	1	68.09	0.04	ve2
206	s86_u3	1	62.01	0.04	ve2
206	s11_u3	1	20.57	0.05	ve2
206	s49_u3	1	26.79	0.05	ve2
206	s35_u1	1	2.11	0.03	ve2
206	s98_u3	1	60.64	0.06	ve2
206	s72_u3	1	33.69	0.04	ve2
206	s24_u3	1	8.52	0.01	ve2
206	s12_u3	1	105.65	0.06	ve2
206	s5_u3	1	4.41	0.05	ve2
206	s34_u3	1	14.63	0.1	ve2
206	s80_u2	1	5.26	0.05	ve2
206	s76_u3	1	20.69	0.1	ve2
206	s86_u3	1	59.03	0.03	ve2
206	s88_u3	1	37.7	0.01	ve2
206	s29_u3	1	27.04	0.13	ve2
206	s72_u1	1	15.1	0.04	ve2
206	s90_u3	1	29.89	0.05	ve2
206	s67_u1	1	11.35	0.04	ve2
206	s90_u1	1	18.31	0.08	ve2
206	s19_u3	1	16.94	0.04	ve2
206	s28_u3	1	24.52	0.16	ve2
206	s105_u3	1	6.92	0.04	ve2
206	s16_u3	1	21.84	0.04	ve2
206	s86_u3	1	66.9	0.03	ve2
206	s17_u3	1	121.219	0.04	ve2
206	s44_u1	1	15.46	0.05	ve2
206	s83_u3	1	1.49	0.03	ve2
206	s32_u3	1	43.86	0.04	ve2
206	s26_u3	1	52.54	0.12	ve2
206	s70_u1	1	12.51	0.07	ve2
206	s26_u3	1	39.95	0.05	ve2
206	s7_u3	1	39.01	0.04	ve2
206	s26_u3	1	33.83	0.05	ve2
206	s96_u3	1	13.28	0.06	ve2
206	s82_u3	1	15.53	0.04	ve2
206	s57_u1	1	10.46	0.04	ve2
206	s79_u3	1	16.02	0.03	ve2
206	s84_u3	1	16.62	0.06	ve2
206	s15_u3	1	27.02	0.04	ve2
206	s2_u3	1	19.42	0.05	ve2
206	s26_u3	1	13.35	0.04	ve2
206	s76_u3	1	53.74	0.03	ve2
206	s35_u3	1	13.23	0.01	ve2
206	s4_u3	1	24.92	0.03	ve2
206	s74_u3	1	4.24	0.12	ve2
206	s42_u3	1	23.58	0.07	ve2
206	s39_u3	1	10.15	0.15	ve2
206	s53_u2	1	4.47	0.05	ve2
206	s105_u3	1	31.83	0.03	ve2
206	s22_u3	1	30.78	0.05	ve2
206	s7_u3	1	25.58	0.03	ve2
206	s86_u3	1	21.89	0.05	ve2
206	s49_u3	1	22.81	0.04	ve2
206	s78_u3	1	19.02	0.04	ve2
206	s73_u3	1	6.48	0.13	ve2
206	s40_u3	1	31.64	0.05	ve2
206	s98_u3	1	35.31	0.03	ve2
206	s15_u1	1	13.36	0.04	ve2
206	s49_u3	1	36.67	0.04	ve2
206	s82_u3	1	28.52	0.09	ve2
206	s76_u1	1	16.15	0.05	ve2
206	s13_u3	1	40.88	0.04	ve2
206	s32_u3	1	39.49	0.07	ve2
206	s73_u3	1	1.82	0.04	ve2
206	s89_u2	1	4.5	0.04	ve2
206	s39_u3	1	13.53	0.03	ve2
206	s71_u3	1	13.96	0.03	ve2
206	s78_u3	1	15.63	0.03	ve2
206	s74_u3	1	20.98	0.04	ve2
206	s105_u2	1	11.64	0.17	ve2
206	s79_u3	1	8.29	0.12	ve2
206	s12_u3	1	17.81	0.08	ve2
206	s94_u3	1	19.75	0.03	ve2
206	s43_u1	1	13	0.05	ve2
206	s73_u1	1	17.29	0.04	ve2
206	s81_u1	1	16.52	0.04	ve2
206	s44_u3	1	34.64	0.1	ve2
206	s49_u2	1	10.11	0.03	ve2
206	s97_u3	1	5.65	0.04	ve2
206	s105_u3	1	45.68	0.03	ve2
206	s17_u1	1	10.04	0.04	ve2
206	s78_u3	1	10.81	0.05	ve2
206	s8_u1	1	14.97	0.05	ve2
206	s39_u3	1	22.39	0.03	ve2
206	s88_u1	1	20.41	0.05	ve2
206	s75_u3	1	16.28	0.04	ve2
206	s95_u2	1	6.8	0.11	ve2
206	s95_u2	1	6.64	0.03	ve2
206	s48_u3	1	3.79	0.1	ve2
206	s43_u3	1	9.97	0.04	ve2
206	s9_u3	1	49.54	0.03	ve2
206	s39_u3	1	8.81	0.07	ve2
206	s98_u3	1	16.43	0.05	ve2
206	s80_u3	1	10.28	0.04	ve2
206	s75_u3	1	12.01	0.04	ve2
206	s10_u3	1	53.36	0.04	ve2
206	s11_u3	1	11.26	0.03	ve2
206	s103_u3	1	17.14	0.04	ve2
206	s41_u1	1	12.66	0.05	ve2
206	s13_u2	1	4.65	0.04	ve2
206	s49_u2	1	4.28	0.03	ve2
206	s9_u3	1	10.3	0.1	ve2
206	s74_u3	1	16.69	0.03	ve2
206	s21_u3	1	36.59	0.03	ve2
206	s100_u1	1	23.75	0.04	ve2
206	s10_u3	1	17.95	0.05	ve2
206	s86_u3	1	8.41	0.09	ve2
206	s86_u3	1	21.71	0.03	ve2
206	s80_u1	1	17.45	0.06	ve2
206	s78_u1	1	12.4	0.06	ve2
206	s73_u3	1	16.82	0.04	ve2
206	s106_u3	1	6.54	0.1	ve2
206	s2_u1	1	15.52	0.03	ve2
206	s10_u3	1	52.68	0.14	ve2
206	s4_u3	1	47.06	0.09	ve2
206	s90_u3	1	42.66	0.03	ve2
206	s94_u3	1	29.75	0.06	ve2
206	s102_u3	1	10.54	0.01	ve2
206	s105_u3	1	6.4	0.04	ve2
206	s49_u3	1	18.52	0.04	ve2
206	s44_u3	1	12.15	0.08	ve2
206	s29_u1	1	17.16	0.06	ve2
206	s84_u3	1	51.85	0.05	ve2
206	s32_u3	1	44.02	0.04	ve2
206	s80_u2	1	1.9	0.03	ve2
206	s85_u3	1	33.01	0.06	ve2
206	s98_u3	1	41.16	0.06	ve2
206	s80_u3	1	4.15	0.04	ve2
206	s42_u3	1	23.44	0.03	ve2
206	s17_u1	1	13.7	0.04	ve2
206	s26_u3	1	27.87	0.04	ve2
206	s42_u3	1	23.06	0.03	ve2
206	s76_u3	1	51.76	0.03	ve2
206	s73_u3	1	12.36	0.03	ve2
206	s83_u3	1	28.97	0.03	ve2
206	s49_u3	1	21.38	0.02	ve2
206	s69_u1	1	12.47	0.05	ve2
206	s26_u1	1	15.47	0.06	ve2
206	s86_u3	1	26.68	0.03	ve2
206	s25_u3	1	13.84	0.12	ve2
206	s80_u3	1	4.32	0.04	ve2
206	s26_u1	1	16.98	0.04	ve2
206	s44_u3	1	35.16	0.09	ve2
206	s5_u3	1	34.7	0.05	ve2
206	s22_u3	1	5.9	0.09	ve2
206	s40_u3	1	8.47	0.13	ve2
206	s85_u3	1	32.8	0.06	ve2
206	s38_u3	1	12.37	0.09	ve2
206	s98_u3	1	54	0.04	ve2
206	s37_u3	1	15.75	0.12	ve2
206	s64_u2	1	5.34	0.05	ve2
206	s35_u3	1	30.11	0.04	ve2
206	s29_u1	1	15.3	0.11	ve2
206	s72_u3	1	30.43	0.11	ve2
206	s32_u1	1	15.88	0.04	ve2
206	s12_u3	1	58.31	0.04	ve2
206	s83_u3	1	29.22	0.03	ve2
206	s98_u3	1	35.37	0.04	ve2
206	s85_u3	1	17.39	0.06	ve2
206	s91_u2	1	4.62	0.03	ve2
206	s74_u3	1	13.68	0.03	ve2
207	s102_u3	1	26.03	0.03	ve3
207	s5_u3	1	9.27	0.12	ve3
208	s87_u2	1	3.67	0.08	ve4
208	s64_u1	1	5.97	0.05	ve4
208	s61_u1	1	5.62	0.06	ve4
208	s89_u1	1	7.12	0.05	ve4
208	s70_u1	1	5.77	0.05	ve4
208	s88_u3	1	15.04	0.05	ve4
208	s30_u1	1	5.3	0.07	ve4
208	s31_u3	1	15.1	0.04	ve4
208	s88_u3	1	14.27	0.08	ve4
208	s41_u1	1	5.84	0.05	ve4
208	s88_u3	1	14.16	0.02	ve4
208	s82_u1	1	15.23	0.04	ve4
208	s52_u1	1	8.46	0.05	ve4
208	s85_u1	1	6.1	0.05	ve4
208	s35_u1	1	5.26	0.08	ve4
208	s31_u3	1	14.98	0.03	ve4
208	s36_u1	1	7.3	0.06	ve4
208	s72_u1	1	7.61	0.11	ve4
208	s22_u1	1	5.88	0.05	ve4
208	s57_u1	1	4.58	0.07	ve4
208	s88_u1	1	9.42	0.06	ve4
208	s9_u1	1	6.19	0.08	ve4
208	s11_u1	1	6.61	0.03	ve4
208	s5_u1	1	9.13	0.05	ve4
208	s3_u1	1	8.51	0.09	ve4
208	s97_u1	1	8.4	0.08	ve4
208	s49_u3	1	33.88	0.04	ve4
208	s74_u1	1	7.18	0.05	ve4
208	s60_u1	1	6.12	0.05	ve4
208	s18_u1	1	7.32	0.09	ve4
208	s13_u1	1	9.23	0.04	ve4
208	s25_u1	1	5.56	0.05	ve4
208	s12_u1	1	8.31	0.09	ve4
208	s84_u1	1	8.42	0.13	ve4
208	s10_u1	1	7.38	0.05	ve4
208	s9_u3	1	69.04	0.04	ve4
208	s26_u1	1	7.86	0.1	ve4
208	s18_u1	1	8.05	0.02	ve4
208	s24_u1	1	6.14	0.14	ve4
208	s31_u3	1	14.39	0.04	ve4
208	s91_u1	1	6.62	0.03	ve4
208	s33_u1	1	8.18	0.04	ve4
208	s79_u1	1	7.26	0.07	ve4
208	s50_u1	1	7.24	0.09	ve4
208	s58_u1	1	6.7	0.04	ve4
208	s70_u3	1	16.58	0.03	ve4
208	s44_u1	1	7.86	0.14	ve4
208	s27_u1	1	8.45	0.12	ve4
208	s28_u1	1	5.46	0.04	ve4
208	s69_u1	1	5.89	0.05	ve4
208	s102_u1	1	6.43	0.07	ve4
208	s106_u1	1	10.97	0.05	ve4
208	s88_u3	1	14.84	0.05	ve4
208	s73_u1	1	7.39	0.06	ve4
208	s105_u2	1	5.1	0.06	ve4
208	s83_u1	1	7.04	0.05	ve4
208	s19_u1	1	7.37	0.1	ve4
208	s75_u1	1	5.07	0.03	ve4
208	s96_u1	1	6.6	0.05	ve4
208	s65_u1	1	5.22	0.04	ve4
208	s34_u1	1	7.41	0.07	ve4
208	s17_u1	1	6.42	0.1	ve4
208	s55_u1	1	4.83	0.06	ve4
208	s63_u1	1	6.33	0.1	ve4
208	s37_u1	1	5.39	0.03	ve4
208	s90_u1	1	7.24	0.17	ve4
208	s18_u1	1	16.23	0.06	ve4
208	s36_u3	1	26.92	0.01	ve4
208	s68_u1	1	18.07	0.07	ve4
208	s49_u3	1	33.76	0.03	ve4
208	s94_u1	1	12.47	0.17	ve4
208	s67_u1	1	5.53	0.04	ve4
208	s16_u1	1	7.08	0.07	ve4
208	s43_u1	1	5.75	0.06	ve4
208	s53_u1	1	5.52	0.07	ve4
208	s81_u1	1	7.55	0.07	ve4
208	s15_u1	1	5.86	0.09	ve4
208	s85_u3	1	42.44	0.01	ve4
208	s70_u3	1	16.68	0.04	ve4
208	s17_u3	1	128.509	0.15	ve4
208	s20_u1	1	5.76	0.06	ve4
208	s105_u2	1	12.17	0.03	ve4
208	s88_u2	1	9.53	0.15	ve4
208	s59_u1	1	4.4	0.04	ve4
208	s9_u3	1	72.27	0.05	ve4
208	s43_u2	1	6.18	0.12	ve4
208	s87_u1	1	6.73	0.06	ve4
208	s51_u1	1	6.84	0.08	ve4
208	s23_u1	1	5.2	0.03	ve4
208	s31_u1	1	6.27	0.05	ve4
208	s98_u1	1	7.73	0.05	ve4
208	s82_u1	1	5.9	0.05	ve4
208	s78_u1	1	5.91	0.09	ve4
208	s91_u1	1	6.3	0.04	ve4
208	s44_u3	1	10.51	0.04	ve4
208	s66_u1	1	5.57	0.04	ve4
208	s21_u1	1	6.41	0.06	ve4
208	s71_u1	1	6.47	0.08	ve4
208	s31_u3	1	14.25	0.04	ve4
208	s56_u1	1	5.17	0.06	ve4
208	s49_u1	1	8.21	0.04	ve4
208	s89_u1	1	7.57	0.03	ve4
208	s76_u3	1	25.66	0.03	ve4
208	s77_u1	1	7.01	0.1	ve4
208	s11_u3	1	36.07	0.05	ve4
208	s106_u1	1	10.75	0.09	ve4
208	s76_u1	1	7.75	0.09	ve4
208	s39_u1	1	6.45	0.05	ve4
208	s49_u3	1	56.26	0.03	ve4
208	s38_u1	1	6.18	0.05	ve4
208	s42_u1	1	5.19	0.04	ve4
210	s77_u3	1	8.04	0.05	vn1
210	s46_u2	1	10.31	0.05	vn1
210	s90_u3	1	100.239	0.05	vn1
210	s101_u1	1	5.54	0.03	vn1
210	s17_u1	1	4.25	0.03	vn1
210	s30_u3	1	17.01	0.06	vn1
210	s84_u3	1	13.58	0.09	vn1
210	s46_u2	1	10.73	0.05	vn1
210	s85_u1	1	3.62	0.12	vn1
210	s78_u2	1	12.56	0.08	vn1
210	s72_u3	1	32.72	0.05	vn1
210	s42_u3	1	5.17	0.04	vn1
210	s84_u2	1	11.57	0.07	vn1
210	s74_u3	1	8.62	0.06	vn1
210	s95_u1	1	14.04	0.06	vn1
210	s6_u1	1	22.82	0.03	vn1
210	s71_u3	1	12.05	0.04	vn1
211	s105_u2	1	8.73	0.06	vn2
211	s11_u3	1	15.62	0.28	vn2
211	s46_u2	1	13.95	0.05	vn2
211	s100_u2	1	12.38	0.05	vn2
211	s84_u2	1	17.5	0.15	vn2
211	s17_u3	1	44.42	0.02	vn2
213	s87_u2	1	5.14	0.06	vn4
213	s48_u2	1	6.09	0.06	vn4
213	s57_u2	1	7.86	0.03	vn4
213	s103_u2	1	7.74	0.02	vn4
213	s77_u2	1	11.21	0.04	vn4
213	s98_u2	1	10.09	0.02	vn4
213	s94_u2	1	8.35	0.03	vn4
213	s67_u2	1	5.81	0.05	vn4
213	s67_u2	1	8.11	0.06	vn4
213	s59_u2	1	8.34	0.03	vn4
213	s13_u2	1	6.16	0.02	vn4
213	s83_u2	1	8.7	0.04	vn4
213	s11_u2	1	8.08	0.04	vn4
213	s61_u2	1	9.23	0.04	vn4
213	s103_u2	1	7.17	0.03	vn4
213	s88_u2	1	18.14	0.04	vn4
213	s80_u2	1	3.13	0.05	vn4
213	s40_u2	1	13.34	0.04	vn4
213	s64_u2	1	8.39	0.05	vn4
213	s84_u2	1	13.04	0.08	vn4
213	s58_u2	1	2.47	0.06	vn4
213	s39_u2	1	10.56	0.05	vn4
213	s89_u2	1	7.82	0.03	vn4
213	s68_u2	1	3.09	0.06	vn4
213	s43_u2	1	13.27	0.03	vn4
213	s74_u2	1	2.79	0.05	vn4
213	s87_u2	1	7.21	0.05	vn4
213	s53_u2	1	6.27	0.04	vn4
213	s50_u3	1	14.86	0.07	vn4
213	s80_u2	1	5.84	0.05	vn4
213	s79_u2	1	8.45	0.06	vn4
213	s43_u2	1	8.65	0.04	vn4
213	s84_u2	1	5.09	0.03	vn4
213	s48_u2	1	7.86	0.04	vn4
213	s67_u2	1	5.35	0.05	vn4
213	s82_u2	1	12.89	0.04	vn4
213	s38_u2	1	6.07	0.05	vn4
213	s65_u2	1	4.83	0.04	vn4
213	s61_u2	1	4.05	0.06	vn4
213	s95_u2	1	11.14	0.05	vn4
213	s74_u2	1	6.61	0.05	vn4
213	s52_u2	1	6.04	0.03	vn4
213	s56_u2	1	2.2	0.04	vn4
213	s39_u2	1	9.68	0.1	vn4
213	s51_u2	1	3	0.05	vn4
213	s71_u2	1	10.51	0.03	vn4
213	s87_u2	1	4.25	0.06	vn4
213	s81_u2	1	8.15	0.06	vn4
213	s79_u2	1	14.52	0.04	vn4
213	s71_u2	1	2.81	0.06	vn4
213	s53_u2	1	5.36	0.04	vn4
213	s86_u2	1	8.61	0.04	vn4
213	s94_u2	1	13.74	0.03	vn4
213	s53_u2	1	10.82	0.04	vn4
213	s96_u2	1	8.01	0.04	vn4
213	s72_u2	1	7.06	0.04	vn4
213	s60_u2	1	5.99	0.04	vn4
213	s18_u2	1	13.5	0.02	vn4
213	s80_u2	1	8.58	0.04	vn4
213	s87_u2	1	6.24	0.05	vn4
213	s59_u2	1	1.92	0.04	vn4
213	s91_u2	1	6.15	0.03	vn4
213	s67_u2	1	3.24	0.06	vn4
213	s61_u2	1	6.31	0.04	vn4
213	s73_u2	1	9.34	0.04	vn4
213	s61_u2	1	8.63	0.05	vn4
213	s86_u2	1	5.73	0.05	vn4
213	s41_u2	1	11.79	0.07	vn4
213	s16_u2	1	18.69	0.05	vn4
213	s30_u3	1	10.36	0.11	vn4
213	s75_u2	1	1.24	0.04	vn4
213	s44_u2	1	10.56	0.03	vn4
213	s56_u2	1	5.7	0.04	vn4
213	s38_u2	1	5.15	0.06	vn4
213	s90_u2	1	4.35	0.04	vn4
213	s13_u2	1	5.83	0.04	vn4
213	s19_u2	1	6.16	0.05	vn4
